STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,TABLE_IDENTIFIER,Table identifier,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,AUT,Austria,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,50.908104,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,BEL,Belgium,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,26.545639,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CAN,Canada,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,21.402962,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CZE,Czechia,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,33.872409,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,DNK,Denmark,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,19.810319,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,EST,Estonia,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,17.574583,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,FIN,Finland,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,48.487399,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,FRA,France,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,32.894736,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,DEU,Germany,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,41.052889,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,GRC,Greece,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,50.658126,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,HUN,Hungary,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,45.126123,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ITA,Italy,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,30.223028,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LVA,Latvia,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,16.945107,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LTU,Lithuania,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,18.391565,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LUX,Luxembourg,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,47.120403,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,NLD,Netherlands,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,18.268057,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,NOR,Norway,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,32.109285,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,POL,Poland,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,65.577869,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,PRT,Portugal,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,55.243691,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SVK,Slovak Republic,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,53.224322,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SVN,Slovenia,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,36.614131,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ESP,Spain,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,41.995215,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SWE,Sweden,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,18.452918,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,GBR,United Kingdom,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,21.552551,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,USA,United States,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,11.209602,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ZAF,South Africa,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1997,,16.455696,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,AUS,Australia,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1998,,21.0428,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,AUT,Austria,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1998,,49.70245,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,BEL,Belgium,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1998,,25.496314,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CAN,Canada,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1998,,20.005351,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CZE,Czechia,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1998,,33.800026,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,DNK,Denmark,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1998,,19.500969,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,EST,Estonia,LES1M_F2AS,Share of currency and deposits in financial assets of households and NPISH,PT_FAS_S1M,Percentage of household and NPISH financial assets,1998,,25.48702,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F2,Currency and deposits,,,,,2,Two,A,Normal value,0,Units,,
